estimated_population_2019	death_rate
249210	0.0652
35292	0.5
423884	0.0182
46793	1
273726	0.037
175844	0.1111
154489	0.0588
1379182	0.0714
175693	0.0455
237700	0.2
120858	1
77263	0.4
418962	0.0909
28516	0.5
100179	0.2857
68885	0.5
445842	0.027
151888	0.25
60174	1
698418	0.0654
63407	1
117452	0.1429
325073	0.0769
228743	0.6667
39516	0.6667
703293	0.1111
206424	0.3333
14788	0.5
718773	0.0231
433311	0.0308
838936	0.0427
161127	0.0169
460671	0.0244
721944	0.0123
40954	0.3333
12252023	0.0701
88980	0.25
679378	0.1176
297637	0.0417
289664	0.0746
52597	0.6
45919049	0.0663
407319	0.0444
881935	0.0345
1018948	0.0741
3337357	0.0811
97377	0.0682
2182763	0.0351
19454	1
114273	0.1667
4144597	0.0373
503327	0.0105
121364	0.0909
845731	0.0187
17040	1
54379	1
45873	0.1667
76147	0.3333
198440	0.0526
2872347	0.0377
20519	0.25
19178	1
14873064	0.035
74547	0.5
18699	0.5
361400	0.0625
53618	0.6667
19450	1
2669342	0.0363
102498	0.2
37980	0.25
34682	0.3333
227886	0.0556
43703	0.5
75946	1
9132078	0.0409
3015268	0.0254
3015268	0.0236
130611	0.25
517510	0.0189
493838	0.0244
362097	0.026
4018650	0.022
5600	1
1516113	0.0471
208299	0.1667
31458	1
7018354	0.044
122197	0.1111
1101884	0.0482
7075181	0.0441
2512070	0.0201
60724	0.3333
409341	1
33639	1
21083	0.5
150737	0.1111
691305	0.0513
135558	0.2
21168791	0.0228
11329	0.3333
2778986	0.0235
65534	1
3484466	0.0111
1492745	0.036
137890	1
304589	0.1
8602865	0.0364
67736	0.5
809015	0.1
7150	1
107605	1
4018127	0.1273
39184	1
207048	0.25
157828	0.1538
42892	1
79758	1
702298	0.0769
18071	1
25376	1
392482	0.2381
63250	0.5
56506	0.25
1645727	0.0827
113230	0.3333
9557071	0.1147
153078	1
5346	0.3333
864845	0.129
3273227	0.1579
94859	0.2667
328454	0.0238
82620	0.0769
1933105	0.0146
569733	0.0339
423666	0.08
154936	0.1667
11123	1
7449	0.5
12037	0.5
11433957	0.0309
30349	1
510906	0.1304
919596	0.2105
28310	0.6667
240592	0.1333
161207	0.1
176103	0.1111
25538	1
513584	0.0189
821128	0.04
306191	0.0455
60201	0.6667
150674	0.3333
6718903	0.0504
1084839	0.1154
472406	0.0588
273012	0.0345
17264943	0.0547
297378	0.0794
884122	0.0259
102400	0.0909
12279	1
10786	1
3506853	0.0421
529544	0.0476
1777225	0.0385
399213	0.0222
605761	0.0192
210305	0.25
24293	0.25
246748	0.087
1483771	0.0215
11377239	0.0172
8513	0.2222
10979	1
215186	0.1
500973	0.0244
69639	0.2
219536	0.0385
590466	0.0333
171797	0.25
3976	0.5
21388	0.25
13410	0.3333
105686	0.0526
7164788	0.0339
657013	0.125
2298696	0.1026
18705	1
37214	1
239597	0.6667
89824	0.125
274182	0.0488
376818	0.125
146497	0.1111
168668	0.125
101470	0.129
1204073	0.0694
121532	0.5
400927	0.1
121862	1
249210	0.0652
35292	0.5
423884	0.0217
46793	1
273726	0.037
175844	0.1111
154489	0.0625
1379182	0.0588
175693	0.05
237700	0.1538
120858	1
77263	0.25
418962	0.0909
28516	0.5
100179	0.2857
151888	0.5
60174	1
698418	0.0606
63407	1
117452	0.1429
39516	0.5
703293	0.0833
14788	0.5
718773	0.0265
433311	0.0275
838936	0.0476
161127	0.0175
460671	0.0278
12252023	0.0685
88980	0.3333
679378	0.1538
297637	0.0625
289664	0.0678
52597	0.4
45919049	0.0638
407319	0.0513
881935	0.04
1018948	0.0833
3337357	0.0588
97377	0.0714
2182763	0.0339
114273	0.25
4144597	0.0362
503327	0.0213
121364	0.3333
845731	0.0392
17040	1
76147	0.5
198440	0.0526
2872347	0.0372
19178	1
14873064	0.0303
74547	0.5
18699	0.5
53618	0.5
19450	1
2669342	0.0285
102498	0.5
37980	1
34682	0.3333
227886	0.0588
43703	1
75946	1
9132078	0.0337
3015268	0.0258
3015268	0.0239
130611	0.25
517510	0.0244
493838	0.0299
362097	0.0308
4018650	0.0264
1516113	0.0526
208299	0.1667
7018354	0.0376
1101884	0.0542
7075181	0.048
2512070	0.0182
60724	0.3333
409341	1
33639	1
150737	0.125
691305	0.0571
21168791	0.0197
11329	0.3333
2778986	0.025
65534	1
3484466	0.0128
1492745	0.03
137890	1
304589	0.1
8602865	0.0325
809015	0.0667
7150	1
107605	1
4018127	0.0976
207048	0.1667
157828	0.1
42892	1
79758	0.5
702298	0.0417
18071	1
25376	1
392482	0.1667
63250	0.5
56506	0.25
1645727	0.0814
113230	0.2143
9557071	0.0966
153078	1
5346	0.3333
864845	0.125
3273227	0.1613
94859	0.2
328454	0.0244
82620	0.0769
1933105	0.0155
569733	0.037
423666	0.087
11123	1
7449	0.5
12037	0.5
11433957	0.0294
30349	1
510906	0.1579
919596	0.1515
28310	0.6667
240592	0.1333
161207	0.1111
176103	0.1429
25538	1
513584	0.0213
821128	0.0526
306191	0.05
60201	0.6667
150674	0.3333
6718903	0.0472
1084839	0.1364
472406	0.0833
273012	0.0345
17264943	0.0527
297378	0.0476
884122	0.0172
102400	0.0909
12279	1
10786	1
3506853	0.0315
529544	0.0526
1777225	0.0435
399213	0.0238
605761	0.0204
24293	0.25
246748	0.087
1483771	0.0184
11377239	0.0144
8513	0.1111
10979	1
215186	0.069
500973	0.0263
69639	0.2
219536	0.0435
590466	0.0385
171797	0.3333
3976	1
21388	0.25
13410	0.3333
105686	0.0526
7164788	0.0328
657013	0.1333
2298696	0.1111
239597	0.6667
89824	0.1667
274182	0.0588
376818	0.2857
168668	0.125
101470	0.1905
1204073	0.08
121532	0.5
400927	0.0526
249210	0.0857
35292	0.5
423884	0.0286
46793	1
273726	0.0455
175844	0.1111
154489	0.1111
1379182	0.0946
175693	0.0833
237700	0.0833
120858	1
77263	0.25
100179	0.2857
445842	0.037
60174	1
698418	0.0476
63407	1
117452	0.1667
39516	0.5
703293	0.069
14788	0.5
718773	0.0306
433311	0.023
838936	0.0465
161127	0.02
460671	0.0357
12252023	0.0695
88980	0.3333
679378	0.1818
297637	0.0769
289664	0.06
52597	0.4
45919049	0.0653
407319	0.0256
881935	0.02
1018948	0.0909
3337357	0.0645
97377	0.1071
2182763	0.0317
114273	0.25
4144597	0.0357
503327	0.0286
121364	0.3333
845731	0.0513
76147	1
2872347	0.0304
19178	1
14873064	0.0229
53618	0.5
19450	1
2669342	0.0291
102498	0.5
37980	1
34682	0.3333
227886	0.0714
43703	1
75946	1
9132078	0.0335
3015268	0.0226
3015268	0.0206
130611	0.25
517510	0.0303
493838	0.0323
362097	0.0312
4018650	0.0287
1516113	0.0548
208299	0.1667
7018354	0.042
1101884	0.0263
7075181	0.0234
2512070	0.0152
60724	0.3333
409341	1
33639	1
691305	0.0571
21168791	0.0171
11329	0.2
2778986	0.0152
65534	1
3484466	0.0132
1492745	0.04
137890	1
304589	0.1
8602865	0.0407
809015	0.0741
7150	1
107605	1
4018127	0.1111
207048	0.2
157828	0.1429
79758	1
702298	0.0667
18071	1
392482	0.2727
63250	1
56506	0.5
1645727	0.1096
113230	0.4286
9557071	0.1345
153078	1
5346	1
864845	0.0909
3273227	0.1538
94859	0.2308
328454	0.0278
82620	0.0909
1933105	0.0171
569733	0.0213
423666	0.087
11123	1
7449	0.5
12037	1
11433957	0.03
30349	1
510906	0.2143
919596	0.1429
240592	0.1429
161207	0.125
176103	0.1667
25538	1
513584	0.0217
821128	0.069
306191	0.0625
60201	1
150674	0.3333
6718903	0.0423
1084839	0.0769
472406	0.1
273012	0.0364
17264943	0.0486
529544	0.0714
1777225	0.0556
399213	0.0278
605761	0.0238
24293	0.25
246748	0.1
1483771	0.0198
11377239	0.016
8513	0.125
10979	1
215186	0.037
500973	0.0202
69639	0.2
219536	0.0476
590466	0.04
3976	1
21388	0.25
13410	0.3333
7164788	0.0264
657013	0.1481
2298696	0.125
239597	0.6667
89824	0.1667
274182	0.0323
376818	0.1667
101470	0.1818
1204073	0.1429
400927	0.0625
249210	0.0968
35292	0.5
423884	0.04
46793	1
273726	0.05
175844	0.125
154489	0.125
1379182	0.0952
175693	0.1111
237700	0.0909
77263	0.3333
100179	0.3333
445842	0.0526
60174	1
698418	0.0423
63407	1
39516	0.5
703293	0.0357
718773	0.0405
433311	0.0267
838936	0.0562
161127	0.0256
12252023	0.065
88980	0.3333
679378	0.2
289664	0.0667
52597	0.25
45919049	0.0625
1018948	0.1
3337357	0.0714
97377	0.1875
2182763	0.029
114273	0.3333
4144597	0.036
503327	0.0345
845731	0.0312
76147	1
2872347	0.0287
19178	1
14873064	0.0224
53618	1
19450	1
2669342	0.0299
102498	0.5
34682	0.5
227886	0.0714
43703	1
75946	1
9132078	0.0365
3015268	0.0164
3015268	0.015
130611	0.25
517510	0.0323
493838	0.0377
362097	0.0323
4018650	0.0309
1516113	0.0274
208299	1
7018354	0.0261
1101884	0.0165
7075181	0.0152
2512070	0.0115
60724	0.3333
691305	0.0588
21168791	0.012
11329	0.2
2778986	0.0154
65534	1
3484466	0.0167
304589	0.2
8602865	0.0116
809015	0.0769
7150	1
107605	1
4018127	0.1143
207048	0.2
79758	1
392482	0.3333
63250	1
1645727	0.1007
9557071	0.1045
153078	1
5346	1
864845	0.0952
3273227	0.1667
94859	0.2308
328454	0.0286
82620	0.0909
569733	0.0263
423666	0.0952
7449	0.5
12037	1
11433957	0.0225
30349	1
510906	0.1333
919596	0.15
240592	0.0714
161207	0.125
176103	0.2
25538	1
513584	0.023
821128	0.069
306191	0.0769
60201	1
150674	0.3333
6718903	0.0393
1084839	0.0769
472406	0.1
273012	0.0444
17264943	0.0459
297378	0.0508
884122	0.0177
12279	1
10786	1
3506853	0.0285
529544	0.1
1777225	0.0714
399213	0.0278
605761	0.0238
24293	0.25
246748	0.0526
1483771	0.0197
11377239	0.015
8513	0.125
10979	1
215186	0.037
500973	0.0213
219536	0.05
590466	0.04
3976	1
21388	0.25
13410	0.3333
7164788	0.0264
239597	0.6667
89824	0.1667
274182	0.0333
376818	0.3333
101470	0.05
1204073	0.1538
400927	0.0714
249210	0.1034
35292	0.5
423884	0.0417
46793	1
273726	0.05
175844	0.125
154489	0.125
1379182	0.0806
175693	0.1111
237700	0.125
77263	0.3333
100179	0.4
445842	0.0588
60174	1
698418	0.0435
63407	1
703293	0.04
718773	0.0417
433311	0.0278
838936	0.0617
161127	0.0263
12252023	0.0609
88980	0.3333
679378	0.2222
289664	0.0732
52597	0.25
45919049	0.0595
1018948	0.1176
3337357	0.087
97377	0.2
2182763	0.0318
114273	0.3333
4144597	0.0386
503327	0.0357
845731	0.0345
76147	1
2872347	0.0233
19178	1
14873064	0.0208
53618	1
19450	1
2669342	0.0264
34682	1
43703	1
75946	1
9132078	0.0309
3015268	0.0167
3015268	0.0154
130611	0.25
517510	0.0357
493838	0.04
362097	0.0465
4018650	0.0361
1516113	0.0154
208299	1
7018354	0.0194
1101884	0.0233
7075181	0.0211
2512070	0.0127
60724	0.3333
691305	0.0769
21168791	0.014
11329	0.2
2778986	0.0161
65534	1
3484466	0.0167
304589	0.2
8602865	0.0122
809015	0.0385
7150	1
107605	1
4018127	0.0882
207048	0.25
79758	1
392482	0.125
1645727	0.084
9557071	0.0795
153078	1
5346	1
864845	0.0952
3273227	0.1667
94859	0.0909
328454	0.0345
82620	0.0909
569733	0.027
423666	0.1053
7449	0.5
11433957	0.0175
30349	1
510906	0.2857
919596	0.2308
161207	0.1429
176103	1
25538	1
513584	0.0253
821128	0.1053
306191	0.0769
60201	0.5
150674	0.3333
6718903	0.0387
1084839	0.1
472406	0.25
273012	0.0444
17264943	0.0465
3506853	0.0279
529544	0.1111
1777225	0.0909
399213	0.0278
605761	0.0238
24293	0.25
246748	0.1429
1483771	0.0166
11377239	0.0167
8513	0.125
10979	1
215186	0.037
500973	0.022
219536	0.05
590466	0.05
3976	1
21388	0.25
13410	0.3333
7164788	0.0281
657013	0.1111
2298696	0.0938
239597	0.3333
89824	0.2
274182	0.0345
101470	0.0526
1204073	0.1538
400927	0.0909
249210	0.0714
35292	0.5
423884	0.0435
46793	1
273726	0.0526
175844	0.125
154489	0.1429
1379182	0.0806
175693	0.1111
237700	0.1429
77263	0.3333
100179	0.25
445842	0.0588
60174	1
698418	0.0323
63407	1
703293	0.0417
718773	0.0395
433311	0.0303
838936	0.0519
161127	0.0263
12252023	0.0606
88980	0.3333
679378	0.25
289664	0.0513
52597	0.25
45919049	0.0582
1018948	0.1176
3337357	0.087
97377	0.1
2182763	0.0216
114273	0.3333
4144597	0.0269
2872347	0.0273
19178	1
14873064	0.0207
53618	1
19450	1
2669342	0.0283
34682	1
43703	1
75946	1
9132078	0.0334
3015268	0.0157
3015268	0.0143
517510	0.037
493838	0.0435
362097	0.0513
4018650	0.0327
1516113	0.02
208299	1
7018354	0.0227
1101884	0.0122
7075181	0.0115
2512070	0.0133
60724	0.3333
691305	0.0833
21168791	0.0151
11329	0.25
2778986	0.0167
65534	1
3484466	0.0227
304589	0.2
8602865	0.0133
107605	1
4018127	0.0312
207048	0.5
79758	1
392482	0.1667
1645727	0.0652
9557071	0.0735
153078	1
5346	1
864845	0.1053
3273227	0.1818
94859	0.1111
328454	0.0667
569733	0.0333
423666	0.1333
11433957	0.0163
30349	1
510906	0.3333
25538	1
513584	0.0154
306191	0.0769
60201	0.5
150674	0.3333
6718903	0.0415
1084839	0.1
472406	0.3333
273012	0.0455
17264943	0.0438
297378	0.0698
884122	0.013
3506853	0.0227
529544	0.125
1777225	0.1
399213	0.0323
605761	0.027
24293	0.25
246748	0.0714
1483771	0.0172
11377239	0.0146
8513	0.125
215186	0.0435
500973	0.0128
590466	0.0588
21388	0.25
7164788	0.0166
657013	0.087
2298696	0.0741
89824	0.25
274182	0.0357
101470	0.0526
1204073	0.0417
400927	0.0909
249210	0.0741
35292	1
423884	0.05
273726	0.0556
154489	0.1667
1379182	0.0385
175693	0.1667
77263	0.3333
445842	0.0625
698418	0.0526
703293	0.0667
718773	0.0286
838936	0.0571
161127	0.0278
12252023	0.0581
88980	0.3333
679378	0.25
297637	0.1667
289664	0.0294
52597	0.25
45919049	0.0541
1018948	0.0769
3337357	0.0556
2182763	0.0098
114273	0.3333
4144597	0.0131
2872347	0.018
14873064	0.0112
9132078	0.0373
3015268	0.0134
3015268	0.0125
517510	0.0435
493838	0.0227
4018650	0.0144
208299	1
7018354	0.0137
1101884	0.0128
7075181	0.0125
2512070	0.0143
60724	0.3333
21168791	0.0108
11329	0.25
2778986	0.0189
304589	0.25
8602865	0.0204
107605	1
4018127	0.0345
79758	1
392482	0.2
1645727	0.0811
9557071	0.0849
153078	1
5346	1
864845	0.1176
3273227	0.2105
94859	0.125
328454	0.0769
423666	0.1538
11433957	0.0155
30349	1
510906	0.3333
25538	1
513584	0.0159
306191	0.0769
60201	0.5
150674	0.3333
6718903	0.0388
1084839	0.1
273012	0.0465
17264943	0.0413
297378	0.0476
884122	0.0179
3506853	0.0189
529544	0.125
1777225	0.1
24293	0.25
246748	0.25
1483771	0.0129
11377239	0.013
8513	0.125
215186	0.0435
500973	0.0141
590466	0.0625
21388	0.25
7164788	0.0178
657013	0.1
2298696	0.0833
89824	0.25
101470	0.0667
1204073	0.0435
400927	0.0909
249210	0.087
273726	0.0714
175844	0.3333
1379182	0.0571
698418	0.0588
703293	0.0909
718773	0.0339
838936	0.0339
161127	0.0303
12252023	0.0583
365798	0.3333
679378	0.3333
297637	0.2
289664	0.0345
52597	0.3333
45919049	0.0536
1018948	0.0769
3337357	0.0556
2182763	0.0112
114273	0.3333
4144597	0.015
2872347	0.0131
14873064	0.0081
53618	1
2669342	0.0145
43703	1
75946	1
9132078	0.0202
3015268	0.0122
3015268	0.0108
208299	1
7018354	0.0137
1101884	0.0147
7075181	0.0143
2512070	0.0106
60724	0.5
21168791	0.0096
11329	0.3333
2778986	0.0196
304589	1
8602865	0.0244
107605	1
4018127	0.0476
79758	1
392482	0.2
1645727	0.0781
9557071	0.0842
153078	1
5346	1
864845	0.1176
3273227	0.2105
328454	0.1
423666	0.2
11433957	0.0131
30349	1
25538	1
513584	0.0161
306191	0.2
60201	0.5
150674	0.3333
6718903	0.0287
1084839	0.0909
273012	0.0833
17264943	0.0337
297378	0.05
884122	0.0208
3506853	0.0217
529544	0.1429
1777225	0.1111
24293	0.3333
246748	0.3333
1483771	0.0158
11377239	0.0158
590466	0.0714
21388	0.25
7164788	0.0081
101470	0.0909
1204073	0.0455
249210	0.0952
273726	0.125
1379182	0.08
698418	0.0465
703293	0.125
718773	0.0392
838936	0.0385
161127	0.0312
12252023	0.0596
88980	0.3333
679378	0.3333
297637	0.25
289664	0.0455
52597	0.5
45919049	0.055
1018948	0.0769
3337357	0.0556
2182763	0.0126
114273	0.3333
4144597	0.0171
2872347	0.0152
14873064	0.0092
2669342	0.0162
43703	1
9132078	0.0175
3015268	0.0098
3015268	0.009
208299	1
7018354	0.0154
1101884	0.0196
7075181	0.0196
2512070	0.0123
21168791	0.0073
11329	0.3333
2778986	0.0208
107605	1
4018127	0.0556
79758	1
1645727	0.069
9557071	0.069
153078	1
5346	1
864845	0.125
3273227	0.2222
328454	0.1
423666	0.2222
11433957	0.0162
25538	1
513584	0.0175
306191	0.2
60201	0.5
6718903	0.0307
273012	0.0833
17264943	0.0325
297378	0.0588
3506853	0.0122
529544	0.1429
1777225	0.1111
24293	0.3333
246748	0.5
1483771	0.0105
11377239	0.0131
590466	0.0714
21388	0.25
7164788	0.0085
101470	0.1111
1204073	0.0667
273726	0.1429
1379182	0.0952
698418	0.0606
703293	0.1667
718773	0.0208
838936	0.0227
161127	0.0333
12252023	0.0642
679378	0.3333
289664	0.0833
52597	0.5
45919049	0.0581
2182763	0.0071
114273	0.3333
4144597	0.0132
2872347	0.0171
14873064	0.0114
2669342	0.0142
9132078	0.0131
3015268	0.007
3015268	0.0064
208299	1
7018354	0.0167
1101884	0.0333
7075181	0.0333
2512070	0.0061
21168791	0.0038
79758	1
1645727	0.0769
9557071	0.0779
153078	1
5346	1
864845	0.125
3273227	0.2222
328454	0.125
423666	0.25
11433957	0.0187
25538	1
513584	0.0213
306191	0.25
60201	0.5
6718903	0.0235
273012	0.0909
17264943	0.0274
297378	0.0625
3506853	0.013
529544	0.1667
1777225	0.125
24293	0.3333
246748	0.5
1483771	0.014
11377239	0.0157
590466	0.0714
21388	0.25
7164788	0.0091
273726	0.3333
1379182	0.1429
698418	0.0667
703293	0.2
838936	0.0303
12252023	0.0835
679378	0.3333
289664	0.3333
52597	0.5
45919049	0.0745
114273	0.5
4144597	0.0071
2872347	0.0097
14873064	0.0064
2669342	0.0148
9132078	0.0139
3015268	0.0037
3015268	0.0034
208299	1
7018354	0.0179
1101884	0.0476
7075181	0.0476
1645727	0.08
9557071	0.0685
423666	0.25
11433957	0.0132
25538	1
513584	0.0256
306191	0.25
6718903	0.0252
273012	0.0909
17264943	0.0283
1483771	0.0148
11377239	0.0087
21388	0.25
7164788	0.0051
45919049	0.0675
114273	0.5
4144597	0.009
2669342	0.0132
9132078	0.0124
208299	1
7018354	0.0179
1645727	0.087
9557071	0.0735
5346	1
3273227	0.0909
423666	0.2857
11433957	0.0146
25538	1
513584	0.027
306191	0.3333
6718903	0.0184
273012	0.0909
17264943	0.0233
297378	0.0625
3506853	0.0147
1483771	0.0187
11377239	0.01
21388	0.25
7164788	0.0054
45919049	0.0597
114273	0.5
4144597	0.0123
2669342	0.0112
9132078	0.0106
208299	1
7018354	0.0204
1645727	0.0789
9557071	0.0702
5346	1
3273227	0.1
423666	0.2857
11433957	0.016
25538	1
513584	0.0278
306191	0.3333
6718903	0.0139
273012	0.1111
17264943	0.0203
1483771	0.0187
11377239	0.0102
21388	0.3333
7164788	0.0061
1379182	0.1538
703293	0.3333
12252023	0.0594
289664	0.5
52597	0.5
45919049	0.0556
114273	0.5
4144597	0.0149
2669342	0.0134
9132078	0.0127
208299	1
7018354	0.0263
1645727	0.0606
9557071	0.0625
25538	1
513584	0.0323
306191	0.3333
6718903	0.0163
17264943	0.0214
1483771	0.0097
11377239	0.0053
21388	0.3333
7164788	0.0067
1379182	0.1111
703293	1
12252023	0.059
289664	0.5
52597	1
45919049	0.0551
114273	0.5
4144597	0.0185
1645727	0.0323
9557071	0.0217
25538	1
513584	0.0526
306191	0.3333
6718903	0.0151
17264943	0.0216
1483771	0.0115
11377239	0.0062
1379182	0.2
698418	0.3333
12252023	0.0609
289664	1
45919049	0.0557
114273	0.5
4144597	0.0213
25538	1
513584	0.0833
306191	0.3333
6718903	0.0109
17264943	0.0197
45919049	0.0494
25538	1
513584	0.1
306191	0.3333
6718903	0.0047
17264943	0.0172
45919049	0.0403
25538	1
513584	0.1
306191	0.3333
17264943	0.0161
45919049	0.0349
25538	1
513584	0.1
306191	0.3333
17264943	0.0252
45919049	0.0379
12252023	0.0294
45919049	0.0227
25538	1
513584	0.1429
17264943	0.0303
12252023	0.0193
45919049	0.0175
12252023	0.014
45919049	0.0125
12252023	0.0064
45919049	0.0061
